ISSI,2015-12-04,22.89,22.95,22.88,22.91,642792.0,0.0,1.0,22.89,22.95,22.88,22.91,642792.0
IT,2016-08-16,92.95,93.05,91.72,91.72,245067.0,0.0,1.0,92.95,93.05,91.72,91.72,245067.0
ITC,2016-08-16,46.26,46.46,46.06,46.35,479721.0,0.0,1.0,46.26,46.46,46.06,46.35,479721.0
ITCI,2016-08-16,40.97,41.6,40.45,41.045,373484.0,0.0,1.0,40.97,41.6,40.45,41.045,373484.0
ITG,2016-08-16,16.4,16.56,16.4,16.5,149645.0,0.0,1.0,16.4,16.56,16.4,16.5,149645.0
ITIC,2016-08-16,97.44,97.5,95.0,96.02,7711.0,0.0,1.0,97.44,97.5,95.0,96.02,7711.0
ITMN,2015-03-04,34.35,34.35,34.35,34.35,0.0,0.0,1.0,34.35,34.35,34.35,34.35,0.0
ITRI,2016-08-16,48.27,48.27,47.31,47.38,135332.0,0.0,1.0,48.27,48.27,47.31,47.38,135332.0
ITT,2016-08-16,35.05,35.295,34.855,35.25,538135.0,0.0,1.0,35.05,35.295,34.855,35.25,538135.0
ITW,2016-08-16,118.96,119.14,118.33,118.36,925085.0,0.0,1.0,118.96,119.14,118.33,118.36,925085.0
IVAC,2016-08-16,6.09,6.14,6.03,6.07,13350.0,0.0,1.0,6.09,6.14,6.03,6.07,13350.0
IVC,2016-08-16,12.06,12.14,11.9201,11.98,229512.0,0.0,1.0,12.06,12.14,11.9201,11.98,229512.0
IVR,2016-08-16,15.28,15.35,15.165,15.2,472936.0,0.0,1.0,15.28,15.35,15.165,15.2,472936.0
IVZ,2016-08-16,29.6,29.84,29.52,29.73,2891243.0,0.28,1.0,29.6,29.84,29.52,29.73,2891243.0
IXYS,2016-08-16,11.4,11.45,11.25,11.32,50590.0,0.0,1.0,11.4,11.45,11.25,11.32,50590.0
JACK,2016-08-16,98.5,98.94,98.07,98.28,285207.0,0.0,1.0,98.5,98.94,98.07,98.28,285207.0
JAH,2016-04-15,59.01,59.81,58.62,58.97,46573001.0,0.0,1.0,59.01,59.81,58.62,58.97,46573001.0
JAKK,2016-08-16,9.42,9.42,9.11,9.15,168968.0,0.0,1.0,9.42,9.42,9.11,9.15,168968.0
JBHT,2016-08-16,82.0,82.69,82.0,82.39,655394.0,0.0,1.0,82.0,82.69,82.0,82.39,655394.0
JBL,2016-08-16,21.0,21.07,20.78,20.79,1317258.0,0.0,1.0,21.0,21.07,20.78,20.79,1317258.0
JBLU,2016-08-16,16.94,17.01,16.79,16.81,3406467.0,0.0,1.0,16.94,17.01,16.79,16.81,3406467.0
JBSS,2016-08-16,47.05,47.05,45.69,46.12,79042.0,0.0,1.0,47.05,47.05,45.69,46.12,79042.0
JBT,2016-08-16,68.1,68.1,67.15,67.22,71110.0,0.0,1.0,68.1,68.1,67.15,67.22,71110.0
JCI,2016-08-16,44.02,44.44,43.8,44.13,5605119.0,0.0,1.0,44.02,44.44,43.8,44.13,5605119.0
JCOM,2016-08-16,67.84,68.12,67.22,67.33,341856.0,0.0,1.0,67.84,68.12,67.22,67.33,341856.0
JCP,2016-08-16,11.21,11.295,11.03,11.15,17847749.0,0.0,1.0,11.21,11.295,11.03,11.15,17847749.0
JDSU,2015-08-03,10.79,11.05,10.68,10.87,5600420.0,0.0,1.0,10.79,11.05,10.68,10.87,5600420.0
JEC,2016-08-16,53.93,54.23,53.4,53.69,739064.0,0.0,1.0,53.93,54.23,53.4,53.69,739064.0
JGW,2016-06-17,0.4,0.4787,0.3999,0.45,409947.0,0.0,1.0,0.4,0.4787,0.3999,0.45,409947.0
JIVE,2016-08-16,4.09,4.15,4.055,4.07,130931.0,0.0,1.0,4.09,4.15,4.055,4.07,130931.0
JJSF,2016-08-16,122.88,122.88,121.52,121.64,50936.0,0.0,1.0,122.88,122.88,121.52,121.64,50936.0
JKHY,2016-08-16,88.59,88.8,88.191,88.4,320230.0,0.0,1.0,88.59,88.8,88.191,88.4,320230.0
JLL,2016-08-16,116.41,117.03,115.09,115.89,297414.0,0.0,1.0,116.41,117.03,115.09,115.89,297414.0
JMBA,2016-08-16,11.28,11.39,11.13,11.28,73096.0,0.0,1.0,11.28,11.39,11.13,11.28,73096.0
JNJ,2016-08-16,122.11,122.32,120.06,120.33,11031985.0,0.0,1.0,122.11,122.32,120.06,120.33,11031985.0
JNPR,2016-08-16,23.86,23.875,23.35,23.36,3744295.0,0.0,1.0,23.86,23.875,23.35,23.36,3744295.0
JNS,2016-08-16,14.74,14.74,14.54,14.55,915522.0,0.0,1.0,14.74,14.74,14.54,14.55,915522.0
JNY,2014-04-08,14.99,15.0,14.98,14.99,2745400.0,0.0,1.0,14.99,15.0,14.98,14.99,2745400.0
JOE,2016-08-16,19.24,19.24,18.965,19.12,110838.0,0.0,1.0,19.24,19.24,18.965,19.12,110838.0
JONE,2016-08-16,3.53,3.7,3.5,3.64,103895.0,0.0,1.0,3.53,3.7,3.5,3.64,103895.0
JOUT,2016-08-16,29.21,29.35,29.0,29.22,38479.0,0.0,1.0,29.21,29.35,29.0,29.22,38479.0
JOY,2015-10-08,17.02,19.64,17.0,18.51,12891860.0,0.0,1.0,17.02,19.64,17.0,18.51,12891860.0
JPM,2016-08-16,65.36,65.96,65.24,65.71,10079985.0,0.0,1.0,65.36,65.96,65.24,65.71,10079985.0
JRN,2015-03-31,14.6,14.935,14.33,14.82,987881.0,0.0,1.0,14.6,14.935,14.33,14.82,987881.0
JWN,2016-08-16,52.7,53.71,52.26,52.66,4334857.0,0.0,1.0,52.7,53.71,52.26,52.66,4334857.0
JW_A,2016-08-16,57.43,57.67,56.95,57.38,137586.0,0.0,1.0,57.43,57.67,56.95,57.38,137586.0
K,2016-08-16,83.23,83.36,82.39,82.45,1198622.0,0.0,1.0,83.23,83.36,82.39,82.45,1198622.0
KAI,2016-08-16,51.81,51.99,51.34,51.46,26782.0,0.0,1.0,51.81,51.99,51.34,51.46,26782.0
KALU,2016-08-16,85.19,85.76,84.27,84.27,86374.0,0.0,1.0,85.19,85.76,84.27,84.27,86374.0
KAMN,2016-08-16,44.01,44.22,43.84,44.1,57325.0,0.0,1.0,44.01,44.22,43.84,44.1,57325.0
KAR,2016-08-16,40.73,41.16,40.62,41.08,1193207.0,0.0,1.0,40.73,41.16,40.62,41.08,1193207.0
KBALB,2014-10-31,18.7,18.7,17.9,17.98,170437.0,0.0,1.0,18.7,18.7,17.9,17.98,170437.0
KBH,2016-08-16,15.59,15.68,15.46,15.55,853812.0,0.0,1.0,15.59,15.68,15.46,15.55,853812.0
KBR,2016-08-16,15.76,15.78,15.45,15.71,1355343.0,0.0,1.0,15.76,15.78,15.45,15.71,1355343.0
KCG,2016-08-16,14.73,14.78,14.62,14.66,254391.0,0.0,1.0,14.73,14.78,14.62,14.66,254391.0
KCLI,2015-12-31,41.3,41.31,37.83,38.29,622572.0,0.0,1.0,41.3,41.31,37.83,38.29,622572.0
KEG,2016-07-27,0.171,0.177,0.1555,0.1648,1602320.0,0.0,1.0,0.171,0.177,0.1555,0.1648,1602320.0
KELYA,2016-08-16,19.31,19.48,19.26,19.29,64057.0,0.0,1.0,19.31,19.48,19.26,19.29,64057.0
KEM,2016-08-16,3.4,3.45,3.38,3.39,132676.0,0.0,1.0,3.4,3.45,3.38,3.39,132676.0
KERX,2016-08-16,4.48,4.5,4.38,4.38,742582.0,0.0,1.0,4.48,4.5,4.38,4.38,742582.0
KEX,2016-08-16,54.26,54.58,53.97,54.33,538320.0,0.0,1.0,54.26,54.58,53.97,54.33,538320.0
KEY,2016-08-16,12.12,12.2756,12.07,12.17,14429020.0,0.0,1.0,12.12,12.2756,12.07,12.17,14429020.0
KEYW,2016-08-16,10.14,10.5,10.05,10.37,491494.0,0.0,1.0,10.14,10.5,10.05,10.37,491494.0
KFRC,2016-08-16,18.23,18.5,17.181,18.04,230956.0,0.0,1.0,18.23,18.5,17.181,18.04,230956.0
KFX,2015-05-21,10.99,11.01,10.99,11.01,325132.0,0.0,1.0,10.99,11.01,10.99,11.01,325132.0
KFY,2016-08-16,23.8,24.02,23.78,23.93,338973.0,0.0,1.0,23.8,24.02,23.78,23.93,338973.0
KHC,2016-08-16,89.03,89.17,88.255,88.96,2251384.0,0.0,1.0,89.03,89.17,88.255,88.96,2251384.0
KIM,2016-08-16,30.38,30.46,29.5,29.56,4233458.0,0.0,1.0,30.38,30.46,29.5,29.56,4233458.0
KIN,2016-08-16,3.93,4.24,3.93,4.19,20440.0,0.0,1.0,3.93,4.24,3.93,4.19,20440.0
KIRK,2016-08-16,14.84,14.99,14.47,14.85,78007.0,0.0,1.0,14.84,14.99,14.47,14.85,78007.0
KKD,2016-07-27,20.99,21.01,20.98,21.0,3595595.0,0.0,1.0,20.99,21.01,20.98,21.0,3595595.0
KLAC,2016-08-16,69.11,69.38,68.93,69.19,1217332.0,0.0,1.0,69.11,69.38,68.93,69.19,1217332.0
KMB,2016-08-16,128.8,129.05,127.52,127.53,1441743.0,0.0,1.0,128.8,129.05,127.52,127.53,1441743.0
KMG,2016-08-16,28.0,28.15,27.55,27.63,35185.0,0.0,1.0,28.0,28.15,27.55,27.63,35185.0
KMI,2016-08-16,21.38,22.08,21.27,21.78,20729329.0,0.0,1.0,21.38,22.08,21.27,21.78,20729329.0
KMPR,2016-08-16,37.23,37.34,36.67,36.69,121240.0,0.0,1.0,37.23,37.34,36.67,36.69,121240.0
KMT,2016-08-16,28.9,29.009,28.729,28.8,567358.0,0.0,1.0,28.9,29.009,28.729,28.8,567358.0
KMX,2016-08-16,60.34,60.49,59.71,60.16,1173078.0,0.0,1.0,60.34,60.49,59.71,60.16,1173078.0
KND,2016-08-16,11.03,11.07,10.74,10.81,643834.0,0.12,1.0,11.03,11.07,10.74,10.81,643834.0
KNL,2016-08-16,25.41,25.41,25.13,25.15,101007.0,0.0,1.0,25.41,25.41,25.13,25.15,101007.0
KNX,2016-08-16,27.83,28.015,27.671,27.95,647653.0,0.0,1.0,27.83,28.015,27.671,27.95,647653.0
KO,2016-08-16,44.25,44.25,43.83,43.83,9604234.0,0.0,1.0,44.25,44.25,43.83,43.83,9604234.0
KODK,2016-08-16,15.94,16.15,15.91,15.93,129146.0,0.0,1.0,15.94,16.15,15.91,15.93,129146.0
KOG,2014-12-05,6.92,7.04,6.56,6.56,49080224.0,0.0,1.0,6.92,7.04,6.56,6.56,49080224.0
KOP,2016-08-16,32.41,32.41,31.91,32.04,56484.0,0.0,1.0,32.41,32.41,31.91,32.04,56484.0
KOPN,2016-08-16,2.17,2.29,2.16,2.28,229792.0,0.0,1.0,2.17,2.29,2.16,2.28,229792.0
KORS,2016-08-16,49.69,50.52,49.55,49.9,2091506.0,0.0,1.0,49.69,50.52,49.55,49.9,2091506.0
KOS,2016-08-16,5.85,5.93,5.75,5.87,779418.0,0.0,1.0,5.85,5.93,5.75,5.87,779418.0
KPTI,2016-08-16,7.25,7.38,7.0528,7.2,81876.0,0.0,1.0,7.25,7.38,7.0528,7.2,81876.0
KR,2016-08-16,32.54,32.54,32.06,32.1,11035809.0,0.0,1.0,32.54,32.54,32.06,32.1,11035809.0
KRA,2016-08-16,30.48,32.53,30.1,32.14,2406233.0,0.0,1.0,30.48,32.53,30.1,32.14,2406233.0
KRC,2016-08-16,71.97,72.21,71.41,71.8,487806.0,0.0,1.0,71.97,72.21,71.41,71.8,487806.0
KRFT,2015-07-02,88.0,89.54,87.5101,88.19,3826353.0,0.0,1.0,88.0,89.54,87.5101,88.19,3826353.0
KRG,2016-08-16,29.03,29.05,28.335,28.39,330044.0,0.0,1.0,29.03,29.05,28.335,28.39,330044.0
KRNY,2016-08-16,13.43,13.45,13.35,13.36,380390.0,0.0,1.0,13.43,13.45,13.35,13.36,380390.0
KRO,2016-08-16,7.04,7.58,7.04,7.43,500550.0,0.0,1.0,7.04,7.58,7.04,7.43,500550.0
KS,2016-08-16,15.21,15.77,15.21,15.48,1173881.0,0.0,1.0,15.21,15.77,15.21,15.48,1173881.0
KSS,2016-08-16,45.74,46.69,45.56,46.08,5228620.0,0.0,1.0,45.74,46.69,45.56,46.08,5228620.0
KSU,2016-08-16,96.98,98.03,95.77,96.52,1442939.0,0.0,1.0,96.98,98.03,95.77,96.52,1442939.0
KTOS,2016-08-16,6.8,6.85,6.42,6.56,1109148.0,0.0,1.0,6.8,6.85,6.42,6.56,1109148.0
KTWO,2016-08-16,16.74,17.0299,16.55,16.77,222942.0,0.0,1.0,16.74,17.0299,16.55,16.77,222942.0
KVHI,2016-08-16,9.08,9.19,8.52,8.63,59982.0,0.0,1.0,9.08,9.19,8.52,8.63,59982.0
KW,2016-08-16,21.54,21.68,21.45,21.5,242413.0,0.0,1.0,21.54,21.68,21.45,21.5,242413.0
KWK,2015-01-08,0.179,,,0.146,0.0,0.0,1.0,0.179,,,0.146,0.0
KWR,2016-08-16,97.59,98.37,97.04,97.09,43299.0,0.0,1.0,97.59,98.37,97.04,97.09,43299.0
KYTH,2015-10-01,74.98,74.98,74.98,74.98,40.0,0.0,1.0,74.98,74.98,74.98,74.98,40.0
L,2016-08-16,41.13,41.2699,41.01,41.18,404536.0,0.0,1.0,41.13,41.2699,41.01,41.18,404536.0
LABL,2016-08-16,65.21,65.73,64.71,64.95,77035.0,0.0,1.0,65.21,65.73,64.71,64.95,77035.0
LAD,2016-08-16,84.54,85.15,83.81,83.99,157643.0,0.0,1.0,84.54,85.15,83.81,83.99,157643.0
LADR,2016-08-16,13.14,13.29,13.0872,13.22,129298.0,0.0,1.0,13.14,13.29,13.0872,13.22,129298.0
LAMR,2016-08-16,62.13,62.675,61.73,61.81,678060.0,0.0,1.0,62.13,62.675,61.73,61.81,678060.0
LANC,2016-08-16,130.09,130.09,126.3,126.52,120164.0,0.0,1.0,130.09,130.09,126.3,126.52,120164.0
LAYN,2016-08-16,9.36,9.43,9.2,9.34,79935.0,0.0,1.0,9.36,9.43,9.2,9.34,79935.0
LAZ,2016-08-16,35.58,36.41,35.58,36.16,660977.0,0.0,1.0,35.58,36.41,35.58,36.16,660977.0
LB,2016-08-16,74.27,74.34,73.5988,74.21,1388097.0,0.0,1.0,74.27,74.34,73.5988,74.21,1388097.0
LBAI,2016-08-16,12.88,12.98,12.72,12.8,83816.0,0.0,1.0,12.88,12.98,12.72,12.8,83816.0
LBMH,2016-01-21,3.34,3.35,3.34,3.35,56468.0,0.0,1.0,3.34,3.35,3.34,3.35,56468.0
LBTYA,2016-08-16,32.53,32.99,32.26,32.56,1866087.0,0.0,1.0,32.53,32.99,32.26,32.56,1866087.0
LBY,2016-08-16,17.88,18.22,17.88,18.18,96459.0,0.0,1.0,17.88,18.22,17.88,18.18,96459.0
LCI,2016-08-16,31.85,31.955,31.04,31.1,520487.0,0.0,1.0,31.85,31.955,31.04,31.1,520487.0
LCNB,2016-08-16,17.2301,17.475,17.1,17.2,19365.0,0.0,1.0,17.2301,17.475,17.1,17.2,19365.0
LCUT,2016-08-16,13.39,13.89,13.37,13.62,31281.0,0.0,1.0,13.39,13.89,13.37,13.62,31281.0
LDL,2016-08-16,49.32,49.64,48.71,48.89,200291.0,0.0,1.0,49.32,49.64,48.71,48.89,200291.0
LDOS,2016-08-16,49.93,52.27,49.72,51.69,7993717.0,0.0,1.0,49.93,52.27,49.72,51.69,7993717.0
LDR,2016-08-16,49.24,49.57,46.51,47.55,78191.0,0.0,1.0,49.24,49.57,46.51,47.55,78191.0
LDRH,2016-07-12,37.0,37.01,36.97,36.98,914862.0,0.0,1.0,37.0,37.01,36.97,36.98,914862.0
LE,2016-08-16,16.32,17.1,16.1,17.01,478830.0,0.0,1.0,16.32,17.1,16.1,17.01,478830.0
LEA,2016-08-16,114.24,114.24,112.69,112.8,735212.0,0.0,1.0,114.24,114.24,112.69,112.8,735212.0
LEAF,2015-11-25,49.09,49.09,48.33,48.68,508424.0,0.0,1.0,49.09,49.09,48.33,48.68,508424.0
LECO,2016-08-16,64.92,65.195,64.72,64.83,163312.0,0.0,1.0,64.92,65.195,64.72,64.83,163312.0
LEE,2016-08-16,2.48,2.56,2.45,2.48,126119.0,0.0,1.0,2.48,2.56,2.45,2.48,126119.0
LEG,2016-08-16,52.18,52.18,51.77,51.97,561495.0,0.0,1.0,52.18,52.18,51.77,51.97,561495.0
LEN,2016-08-16,47.14,47.3,46.78,47.12,1096543.0,0.0,1.0,47.14,47.3,46.78,47.12,1096543.0
LF,2016-04-04,1.0,1.0,0.9961,0.9975,630439.0,0.0,1.0,1.0,1.0,0.9961,0.9975,630439.0
LFUS,2016-08-16,120.05,120.15,118.82,119.51,86079.0,0.0,1.0,120.05,120.15,118.82,119.51,86079.0
LFVN,2016-08-16,13.04,13.27,12.9,13.03,77471.0,0.0,1.0,13.04,13.27,12.9,13.03,77471.0
LG,2016-04-28,63.61,64.1,63.205,63.66,169088.0,0.0,1.0,63.61,64.1,63.205,63.66,169088.0
LGF,2016-08-16,22.0,22.06,21.64,21.64,1403900.0,0.0,1.0,22.0,22.06,21.64,21.64,1403900.0
LGIH,2016-08-16,33.99,34.12,33.655,33.99,252553.0,0.0,1.0,33.99,34.12,33.655,33.99,252553.0
LGND,2016-08-16,113.19,113.2483,110.42,110.96,285816.0,0.0,1.0,113.19,113.2483,110.42,110.96,285816.0
LH,2016-08-16,139.66,140.05,138.18,138.89,657242.0,0.0,1.0,139.66,140.05,138.18,138.89,657242.0
LHCG,2016-08-16,38.73,39.16,38.29,38.3,78629.0,0.0,1.0,38.73,39.16,38.29,38.3,78629.0
LHO,2016-08-16,28.26,28.36,28.0,28.26,805419.0,0.0,1.0,28.26,28.36,28.0,28.26,805419.0
LIFE,2014-04-14,14.88,15.0,14.85,15.0,1400.0,0.0,1.0,14.88,15.0,14.85,15.0,1400.0
LII,2016-08-16,157.44,158.21,155.86,156.07,273298.0,0.0,1.0,157.44,158.21,155.86,156.07,273298.0
LINC,2016-08-16,1.8899,1.93,1.85,1.87,20173.0,0.0,1.0,1.8899,1.93,1.85,1.87,20173.0
LINTA,2014-10-06,28.88,30.6,28.72,29.92,8176829.0,0.0,1.0,28.88,30.6,28.72,29.92,8176829.0
LION,2016-08-16,17.28,17.319,17.2,17.23,56427.0,0.0,1.0,17.28,17.319,17.2,17.23,56427.0
LIOX,2016-08-16,4.95,4.95,4.87,4.89,185994.0,0.0,1.0,4.95,4.95,4.87,4.89,185994.0
LKFN,2016-08-16,35.35,35.48,35.15,35.29,52298.0,0.0,1.0,35.35,35.48,35.15,35.29,52298.0
LKQ,2016-08-16,35.27,35.46,35.07,35.17,1025921.0,0.0,1.0,35.27,35.46,35.07,35.17,1025921.0
LL,2016-08-16,16.46,16.49,16.131,16.28,257803.0,0.0,1.0,16.46,16.49,16.131,16.28,257803.0
LLEN,2015-03-06,,0.055,0.046,0.0473,42340.0,0.0,1.0,,0.055,0.046,0.0473,42340.0
LLL,2016-08-16,149.7,150.67,147.535,148.16,658560.0,0.0,1.0,149.7,150.67,147.535,148.16,658560.0
LLNW,2016-08-16,1.72,1.79,1.72,1.73,160890.0,0.0,1.0,1.72,1.79,1.72,1.73,160890.0
LLTC,2016-08-16,58.87,58.945,58.57,58.73,3041371.0,0.0,1.0,58.87,58.945,58.57,58.73,3041371.0
LLY,2016-08-16,80.25,80.3999,79.84,79.84,2122678.0,0.0,1.0,80.25,80.3999,79.84,79.84,2122678.0
LM,2016-08-16,34.05,34.1437,33.85,33.92,737445.0,0.0,1.0,34.05,34.1437,33.85,33.92,737445.0
LMCA,2016-08-16,21.89,22.05,21.77,21.86,266253.0,0.0,1.0,21.89,22.05,21.77,21.86,266253.0
LMIA,2016-08-16,7.352,7.352,7.15,7.15,141256.0,0.0,1.0,7.352,7.352,7.15,7.15,141256.0
LMNR,2016-08-16,18.77,18.9,18.4,18.4,18244.0,0.0,1.0,18.77,18.9,18.4,18.4,18244.0
LMNX,2016-08-16,21.75,21.9,21.58,21.63,148762.0,0.0,1.0,21.75,21.9,21.58,21.63,148762.0
LMOS,2016-08-16,13.51,13.6,13.18,13.27,92370.0,0.0,1.0,13.51,13.6,13.18,13.27,92370.0
LMT,2016-08-16,265.23,266.045,254.44,256.77,7881579.0,0.0,1.0,265.23,266.045,254.44,256.77,7881579.0
LNC,2016-08-16,45.95,46.45,45.81,46.1,1467494.0,0.0,1.0,45.95,46.45,45.81,46.1,1467494.0
LNCE,2016-08-16,35.08,35.175,34.56,34.61,370780.0,0.0,1.0,35.08,35.175,34.56,34.61,370780.0
LNDC,2016-08-16,12.52,12.56,12.32,12.48,65359.0,0.0,1.0,12.52,12.56,12.32,12.48,65359.0
LNG,2016-08-16,43.21,44.55,43.0,44.21,2289216.0,0.0,1.0,43.21,44.55,43.0,44.21,2289216.0
LNKD,2016-08-16,190.56,191.35,190.45,191.0,1569781.0,0.0,1.0,190.56,191.35,190.45,191.0,1569781.0
LNN,2016-08-16,71.24,71.61,71.01,71.28,40098.0,0.0,1.0,71.24,71.61,71.01,71.28,40098.0
LNT,2016-08-16,38.84,38.84,38.2,38.2,1710884.0,0.0,1.0,38.84,38.84,38.2,38.2,1710884.0
LO,2015-06-10,71.37,71.75,71.36,71.73,3629641.0,0.0,1.0,71.37,71.75,71.36,71.73,3629641.0
LOCK,2016-08-16,16.98,16.98,16.58,16.73,738922.0,0.0,1.0,16.98,16.98,16.58,16.73,738922.0
LOGM,2016-08-16,82.91,82.92,81.725,81.76,295639.0,0.0,1.0,82.91,82.92,81.725,81.76,295639.0
LOPE,2016-08-16,42.96,42.96,42.0574,42.34,240551.0,0.0,1.0,42.96,42.96,42.0574,42.34,240551.0
LORL,2016-08-16,36.34,36.35,35.94,36.04,30652.0,0.0,1.0,36.34,36.35,35.94,36.04,30652.0
LOV,2016-08-16,1.44,1.495,1.44,1.46,70054.0,0.0,1.0,1.44,1.495,1.44,1.46,70054.0
LOW,2016-08-16,81.6,82.32,80.81,81.48,6027797.0,0.0,1.0,81.6,82.32,80.81,81.48,6027797.0
LPG,2016-08-16,6.32,6.41,6.24,6.25,237562.0,0.0,1.0,6.32,6.41,6.24,6.25,237562.0
LPI,2016-08-16,11.7,12.05,11.43,11.84,4395102.0,0.0,1.0,11.7,12.05,11.43,11.84,4395102.0
LPLA,2016-08-16,27.48,28.2,27.141,27.78,698925.0,0.0,1.0,27.48,28.2,27.141,27.78,698925.0
LPNT,2016-08-16,58.4,58.4,56.87,57.16,656024.0,0.0,1.0,58.4,58.4,56.87,57.16,656024.0
LPSN,2016-08-16,7.6,7.69,7.55,7.62,178529.0,0.0,1.0,7.6,7.69,7.55,7.62,178529.0
LPX,2016-08-16,19.11,19.31,19.01,19.04,2111940.0,0.0,1.0,19.11,19.31,19.01,19.04,2111940.0
LQ,2016-08-16,11.41,11.6,11.29,11.49,490865.0,0.0,1.0,11.41,11.6,11.29,11.49,490865.0
LQDT,2016-08-16,9.6,9.65,9.27,9.63,107312.0,0.0,1.0,9.6,9.65,9.27,9.63,107312.0
LRCX,2016-08-16,90.43,90.94,89.84,89.86,2027464.0,0.0,1.0,90.43,90.94,89.84,89.86,2027464.0
LRN,2016-08-16,11.97,12.1,11.66,11.66,221181.0,0.0,1.0,11.97,12.1,11.66,11.66,221181.0
LSCC,2016-08-16,5.85,5.94,5.785,5.91,835774.0,0.0,1.0,5.85,5.94,5.785,5.91,835774.0
LSI,2014-05-06,11.14,11.15,11.14,11.14,2398509.0,0.0,1.0,11.14,11.15,11.14,11.14,2398509.0
LSTR,2016-08-16,68.71,68.71,68.075,68.55,217783.0,0.0,1.0,68.71,68.71,68.075,68.55,217783.0
LTC,2016-08-16,52.07,52.1375,51.32,51.41,195653.0,0.0,1.0,52.07,52.1375,51.32,51.41,195653.0
LTM,2015-06-10,72.07,72.1,72.06,72.07,3263946.0,0.0,1.0,72.07,72.1,72.06,72.07,3263946.0
LTS,2016-08-16,2.36,2.36,2.23,2.23,204567.0,0.0,1.0,2.36,2.36,2.23,2.23,204567.0
LTXC,2014-05-21,8.96,9.46,8.842,9.35,431326.0,0.0,1.0,8.96,9.46,8.842,9.35,431326.0
LUB,2016-08-16,4.6,4.6,4.56,4.58,20061.0,0.0,1.0,4.6,4.6,4.56,4.58,20061.0
LUK,2016-08-16,18.88,18.99,18.7,18.82,1064935.0,0.0,1.0,18.88,18.99,18.7,18.82,1064935.0
LUV,2016-08-16,36.7,36.79,36.41,36.52,5725919.0,0.1,1.0,36.7,36.79,36.41,36.52,5725919.0
LVLT,2016-08-16,49.46,49.5125,48.59,48.69,1587785.0,0.0,1.0,49.46,49.5125,48.59,48.69,1587785.0
LVNTA,2016-08-16,39.38,39.54,38.955,39.07,422025.0,0.0,1.0,39.38,39.54,38.955,39.07,422025.0
LVS,2016-08-16,52.51,52.59,52.06,52.36,1931501.0,0.0,1.0,52.51,52.59,52.06,52.36,1931501.0
LWAY,2016-08-16,10.64,10.64,10.57,10.57,3634.0,0.0,1.0,10.64,10.64,10.57,10.57,3634.0
LXFT,2016-08-16,51.74,52.0,49.695,51.08,552912.0,0.0,1.0,51.74,52.0,49.695,51.08,552912.0
LXK,2016-08-16,34.81,35.09,34.36,35.01,702033.0,0.0,1.0,34.81,35.09,34.36,35.01,702033.0
LXP,2016-08-16,10.91,10.93,10.68,10.68,1052854.0,0.0,1.0,10.91,10.93,10.68,10.68,1052854.0
LXRX,2016-08-16,16.24,16.25,15.64,15.65,526388.0,0.0,1.0,16.24,16.25,15.64,15.65,526388.0
LXU,2016-08-16,11.66,11.97,11.28,11.34,612595.0,0.0,1.0,11.66,11.97,11.28,11.34,612595.0
LYB,2016-08-16,77.73,78.11,76.75,76.8,3468503.0,0.0,1.0,77.73,78.11,76.75,76.8,3468503.0
LYTS,2016-08-16,10.93,11.1,10.84,11.02,42792.0,0.0,1.0,10.93,11.1,10.84,11.02,42792.0
LYV,2016-08-16,26.81,26.81,26.38,26.39,465796.0,0.0,1.0,26.81,26.81,26.38,26.39,465796.0
LZB,2016-08-16,30.25,30.4,30.09,30.13,203541.0,0.0,1.0,30.25,30.4,30.09,30.13,203541.0
M,2016-08-16,40.08,40.98,39.96,40.7,7630146.0,0.0,1.0,40.08,40.98,39.96,40.7,7630146.0
MA,2016-08-16,96.2,96.26,95.46,95.62,2758091.0,0.0,1.0,96.2,96.26,95.46,95.62,2758091.0
MAC,2016-08-16,84.46,84.6,82.87,82.92,816026.0,0.0,1.0,84.46,84.6,82.87,82.92,816026.0
MACK,2016-08-16,5.25,5.27,5.1,5.1,1042409.0,0.0,1.0,5.25,5.27,5.1,5.1,1042409.0
MAIN,2016-08-16,34.41,34.41,34.2,34.24,170554.0,0.0,1.0,34.41,34.41,34.2,34.24,170554.0
MAN,2016-08-16,69.96,70.67,69.39,69.44,719219.0,0.0,1.0,69.96,70.67,69.39,69.44,719219.0
MANH,2016-08-16,60.31,60.32,58.91,58.94,431811.0,0.0,1.0,60.31,60.32,58.91,58.94,431811.0
MANT,2016-08-16,40.26,40.79,39.34,39.46,86571.0,0.0,1.0,40.26,40.79,39.34,39.46,86571.0
MAR,2016-08-16,72.94,73.11,72.42,72.78,2412378.0,0.0,1.0,72.94,73.11,72.42,72.78,2412378.0
MAS,2016-08-16,36.04,36.12,35.49,35.51,2757010.0,0.0,1.0,36.04,36.12,35.49,35.51,2757010.0
MASI,2016-08-16,59.0,59.0,58.36,58.78,292746.0,0.0,1.0,59.0,59.0,58.36,58.78,292746.0
MAT,2016-08-16,33.96,33.96,33.66,33.68,1621860.0,0.0,1.0,33.96,33.96,33.66,33.68,1621860.0
MATW,2016-08-16,60.96,61.729,60.8,60.86,91150.0,0.0,1.0,60.96,61.729,60.8,60.86,91150.0
MATX,2016-08-16,37.34,37.34,36.85,37.12,100542.0,0.0,1.0,37.34,37.34,36.85,37.12,100542.0
